Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory
1,5,5,5,5,5,5,5,5,3,1,5,5,4,4,4,5,5,3,3,3,3,3,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,4,13,1,3
1,5,5,5,4,4,5,3,5,4,2,2,1,4,4,2,4,2,3,1,4,4,5,2,2,2,1,1,2,1,2,2,1,1,5,4,4,5,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,1,5,8,1,1
1,4,5,5,3,5,5,3,3,5,5,5,5,5,5,5,5,5,2,4,5,5,5,2,2,2,1,2,2,2,2,4,5,4,3,4,5,5,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,24,1,9,8,1,3
1,4,4,2,4,2,5,2,2,4,2,4,2,1,1,1,2,1,4,4,4,3,4,1,2,2,1,2,2,2,2,5,5,2,4,2,4,4,4,2,2,2,1,2,2,2,1,1,2,2,1,1,2,26,1,3,5,1, 
1,3,4,4, ,5,4,2,2,5,4,5,4,4,4,3,4,4,4,4,3,4,4,1,2,1,1,2,2,2,2,4,5,4,5,2,5,5,4,2,2,2,1,2,2,2,2,2,2,2,1,1,2,52,1,3,8,1,3
1,5,5,4,4,4,5,3,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,3,5,5,1,3,5,5,5,2,2,2,1,1,2,2,2,2,2,2,1,1,2, ,1,4,8,1, 
1,4,3,3,5,3,4,3,3,4,4,3,4,2,1,1,3,3,3,2,4,4,4,2,2,2,2,2,2,2,2,3,4,4,4,3,3,5,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,4,5,1,3
1,4,5,4,5,5,4,4,4,5,4,4,4,4,1,4,4,5,3,2,5,5,2,2,2,2,1,2,2,2,2,3,2,2,4,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,25,1,5,8,1,1
1,4,4,3, ,2,4,3,4,4,2,3,2,3,4,3,4,2,4,3,4,4,4,2,2,2,2,2,2,2,2,4,5,2,4,2,4,4,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,14,2,9,5,1,3
1,2,2,3,4,4,4,4,4,4,4,2,4,2,4,2,3,3,4,4,4,4,3,1,2,2,1,2,2,2,2,5,5,5,3,2,4,5,5,2,2,2,2,2,2,2,1,2,2,4,1,2,181, ,1,4,17,1, 
1,4,4,5,5,4,4,3,5,3,1,4,4,1,1,1,3,2,3,2,3,3,4,2,2,2,2,2,1,2,2,4,1,1,4,2,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,2,18,1,2
1,5,5,5,5,5,5,5,5,5,4,5,5,4,3,3,4,4,4,4,5,5,5,2,2,2,2,2,2,2,2,5,2, ,5,2,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,25,1,5,2,1,1
1,5,3,4,5,4,3,2,2,5,4,5,4,2,4,4,5,4,4,3,4,4,2,2,2,2,2,2,2,2,2,4,5,5,3,4,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,52,1,9,2,1,2
1,2,3,5,5,4,5,5,5,5,5,5,5,5,1,1,4,1,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,1,5,2,5,5,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,29,4,10,5,2,3
1,4,4,4,5,5,4,3,4,4,4,5,5,3,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,5,4,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,9,20,2,3
1,5,4,4,5,4,3,5,3,5,4,3,5,2,2,2,3,5,2,1,4,3,2,2,2,2,2,2,2,2,2,4,5,4,3,3,5,5,5,2,2,2,1,2,2,2,1,2,2,2,2,1,2,24,4,10,5,2,3
1,5,4,5,5,4,5,2,3,4,4,5,5,3,4,3,5,5,4,3,4,4,4,1,2,2,1,2,2,2,2,5,4,4,3,3,5,5,5,2,2,2,2,1,2,2,1,2,2,2,1,1,2,48,2,10,9,2,2
1,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,3,3,1,1,5,5,4,1,1,1,1,1,2,1,2,5,5,4,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,8,14,2,1
1,5,4,4,4,4,5,3,3,4,4,4,4,2,3,3,4,4,3,2,4,4,4,2,2,2,2,2,2,2,2,4,2,2,4,3,3,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,17,1,4,8,2,3
1,5,4,4,4,2,4,1,2,4,1,2,1,1,2,1,3,2,4,2,4,5,5,1,1,2,1,2,2,2,2,5,4,2,5,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,32,1,9,8,2,1
1,5,4,4,4,3,4,3,4,2,2,5,4,4,5,2,4,4,4,4,5,5,5,2,2,2,2,2,2,2,2,4,4,2,4,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,5,6,2,2
1,5,4,5,4,2,2,4, ,4,2,1,1,3,5,5,4,3,2,3,4,4,4,2,2,2,1,2,2,2,2,4,3,1,4,3,4,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,9,2,2,3
1,2,2,3,3,2,2,3,2,4,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,2,1,2,2,2,2,4,2,2,3,3,4,4,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,30,1,3,8,3,3
1,4,4,4,5,5,5,4,4,5,5,5,5,3,5,5,4,5,4,1,4,4,4,2,2,1,2,2,2,2,2,4,5,4,4,2,3,4,4,2,2,2,1,1,1,2,2,2,2,2,1,1,2,4,1,9,5,3, 
1,5,5,4,5,5,5,4,4,4,5,2,4,3,3,4,3,4,4,4,4,5,5,2,2,2,2,2,2,2,2,5,4,2,5,4,4,5,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,26,1,5,5,3,2
1,4,3,3,4,3,4,3,3,4,2,5,3,2,3,2,4,3,3,2,4,4,4,2,2,2,2,2,2,2,1,4,4,2,4,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,30,2,9,8,3,2
1,4,4,4,3,2,4,2,5,4,2,1,1,1,1,1,1,2,5,4,3,3,3,1,2,2,1,2,2,2,2,4,4,3,5,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,30,1,4,2,3,3
1,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,1,2,5,4,4,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,6,1,2,184,30,1,4,7,3, 
1,4,3,2,4,2,5,2,3,4,2,5, ,2,4,2,5,2,4,2,4,4,5,2,1,1,2,1,2,1,2,4,4,2,4,2,4,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,2,5,3,1
1,5,2,4,5,4,5,4,4,5,4,2,5,3,3,5,3,5,4,3,5,4,3,1,2,2,1,2,2,2,2,3,5,3,3,2,5,5,1,2,2,2,1,2,2,2,2,2,2,2,3,1,2,41,1,9,5,3,2
1,5,5,4,3,3,4,3,3,5,3,2,2,1,2,1,2,2,3,1,5,5,3,2,2,2,1,1,2,1,2,3,3,3,3,3,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,8,5,3,1
1,5,4,4,4,3,4,3,3,4,4,3,3,3,3,5,3,5,3,4,2,3,5,2,2,2,2,2,2,2,2,5,4,3,4,3,5,5,4,2,2,2,2,2,2,2,2,2,1,2,1,1,2,56,1,5,5,3,1
1,4,2, ,4,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,2,2,2,2,1,2,1,2,3,2,1,4,2,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,25,1,2,11,3,2
1,4,4,2,2,1,2,2,2,4,4,2,1,1,2,1,2,1,4,4,4,4,4,2,2,2,2,2,1,2,2,4,4,4,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,2,3,1,2,25,1,8,2,3,1
1,5,5,5,5,5,5,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,1,2,4,3
1,3,3,3,2,3,3,1,2,4,2,1,1,1,3,1,3,1,5,4,4,1,3,2,1,2,1,2,2,2,2,5,3,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2, ,1,3,4,4,2
1,5,4,4,5,4,3,3,3,4,1,1,1,1,1,1,3,3,3,1,5,4,5,2,1,2,1,1,2,1,2,3,4,1,4,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,19,1,8,5,4,1
1,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,5,2,5,2,2,2,2,2,1,2,2,3,1,1,4,5,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2, ,1,4,7,4, 
1,2,2,2,4,2,3,2,3,5,4,4,3,3,4,1,3,2,5,4,5,5,5,1,1,1,1,2,2,2,1,5,5,4,4,2,5,4,5,1,1,2,2,1,1,1,2,2,1,2,2,1,2,7,1,9,5,5,2
1,5,4,2,2,2,4,3,3, ,4,4,2,1,1,1,1,1,3,2,4,4,4,1,2,2,1,2,2,2,2,4,4,2,4,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,41,2,9,5,5,3
1,4,4,1,4,2,5,4,4,5,2,1,1,1,3,1,3,1,5,5,4,4,5,2,2,2,1,2,2,1,2,5,5,4,5,4,5,5,4,2,2,2,1,2,2,2,1,2,2,2,2,1,33, ,1,2,5,5,1
1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,3,4,4,3,2,2,2,2,2,2,2,2,4,4,1,5,3,4,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,3,2,5,2
1,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,1,5,4,2,5,5,5,2,2,2,2,2,2,2,2,4,5,3,4,3,5,5,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,24,1,2,5,5,1
1,5,4,4,5,5,4,4,3,5,3,1,1,1,1,1,1,3,1,1,4,1,2,1,2,2,1,2,2,2,2,4,1,1,1,5,5,5,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,12,1,4,9,5,2
1,5,4,4,4,4,4,3,4,5,2,2,2,1,3,3,3,3,3,2,5,4,4,2,2,2,1,2,2,2,2,4,3,2,3,4,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,9,8,6,3
1,3,3, ,4,1,5,3,2,3,1,1,4,1,3,5,1,4,5,3, , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,1,2,2, ,1,2,52,1,5,5,6,1
1,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,5,4,3,5,4,4,2,2,2,2,2,2,2,2,4,5,4,3,3,4,5,4,2,2,2,1,2,2,2,2,2,2,2,1,1,2,24,1,9,2,6,1
1,2,2,3,2,2,2,3,1,3,3,1,1,1,1,1,1,1,5,3,4,1,5,1,2,2,1,2,2,2,2,4,4,3,4,1,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,3,20,6,3
1,5,5,5,5,5,5,4,5,4,2,3,3,3,4,3,4,4,3,3,4,4,4,2,2,2,2,2,1,2,2,3,2,1,4,5,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,30,1,2,7,6,1
1,5,4,5,5,2,5,2,2,4,2,1,1,1,4,1,1,1,4,2,4,4,4,1,1,1,2,1,2,1,2,4,4,2,2,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,20,1,2,5,6,1
1,4,4,4,5,2,5,2,3,4,2,4,2,4,2,1,1,2,4,4,5,4,4,1,1,2,1,1,2,2,2,5,4,2,4,2,4,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,4,16,6,3
1,4,4,4,4,2,5,2,2,3,1,4,4,1,3,3,3,4,4,3,4,3,4,1,2,2,1,2,1,1,1,3,4,2,4,4,4,4,5,2,2,2,2,2,2,2,2,1,2,2,3,1,2,6,1,4,5,6,3
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,4,4,5,5,5,5,2,2,2,1,1,2,2,1,2,2,2,1,1,2,12,1,4,16,6,3
1,4,4,2,2,1,5,2,2,5,2,1,1,1,1,1,1,1,3,3,5,5,5,1,2,1,1,1,2,2,2,4,5,3,4,2,5,4,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,56,1,4,5,6,2
1,5,4,4,4,2,3,2,3,2,1,2,2,1,2,2,4,2,4,4,5,5,5,2,2,1,2,2,2,2,2,4,2,1,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,17,1,3,17,6,3
1,4,4,3,3,1,5,3,3,5,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,2,1,1,2,1,2,4,5,5,3,3,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,2,5,6,1
1,5,5,4,4,4,4,3,2,3,2,1,1,1,1,1,1,1,2,2,4,4,4,1,2,1,2,1,2,1,2,2,4,2,4,2,2,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,4,2,6,3
1,5,5,5,5,5,5, ,5,5,2,2, , , , , , ,1,1,4,4,4,2,2,1,2,2,2,2,2,4,4,1,2,4,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,33, ,1,4,14,6,2
1,4,4,4,4,3,4,3,4,4,2,2,1,2,1,2,1,1,4,3,4,4,4,2,2,2,1,2,1,2,1,4,4,2,4,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,3,14,6,2
1,4,4,2,4,1,2,2,3,5,2,5,5,4,2,1,5,4,5,5,5,5,5,2,2,2,1,1,2,2,2,5,5,4,3,2,4,5,5,2,2,2,1,2,2,2,2,2,2,2,3,1,2,34,1,10,5,6, 
1,4,4,2,4,2,4,1,1,4,2,1,1,1,4,2,2,1,4,4,4,4,4,2,2,2,1,2,2,2,1,4,5,1,5,1,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,131, ,2,9,5,6,1
1,5,4, ,4,4,3,3,3,5,4,5,5,2, ,2,2,4,4,2,4,4,3,2,2,2,2,2,2,2,2,4,4,2,4,2,4,2,4,2,2,2,1,2,2,2,1,2,2,2,1,1,2,7,1,4,5,6,3
1,4,4,4,3,1,4,3,3,5,4,4,1,3,1,1,3,1,4,3,5,5,5,2,2,2,2,2,2,2,2,4,4,3,2,3,5,5,5,2,2,2,2,2,1,2,1,2,2,2,1,1,2,17,1,4,2,6,3
1,3,4,4,4,4,4,2,3,3,3,3,4,3,3,4,3,4,5,3,3,3,5,2,2,2,2,2,2,2,2,5,4,4,5,3,4,4,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,34,1,9,5,6, 
1,4,4,4,4,3,4,3,4,4,4,4,4,2,2,1,3,4,4,4,4,4,4,2,2,2,1,2,2,2,1,5,5,2,4,4,4,3,4,2,2,2,2,1,1,1,2,2,2,2,2,1,2,6,1,4,19,6,3
1,4,3,4,3,3,4,3,3,4,4,5,5,2,4,3,4,4,3,1,4,3,3,2,2,2,1,2,2,2,2,1,4,4,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,56,1,3,2,6,2
1,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1,3,1,2,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,17,1,9,2,6,3
1,4,4,2,5,3,4,3,4,5,3,3,4,3,3,3,4,4,4,2,5,5,4,2,2,2,1,2,2,2,2,4,4,2,4,5,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,32,1,8,5,6,1
1,4,3,3,4,4,3,4,3,5,5,5,5,4,4,4,5,5,4,2,5,5,5,2,2,2,2,2,2,2,2,4,4,3,3,3,4,5,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,34,1,9,5,6,1
1,5,5,3,5,4,5,4,4,5,4,5,5,5,5,5,5,5,4,2,5,4,5,2,2,1,1,2,2,2,2,5,5,4,5,5,5,5,3,2,2,2,1,2,2,2,2,2,2,2,3,1,2,6,1,8,2,6,1
1,4,4,5,4,5,3,4,4,5,5,4,5,4,3,3,4,5,5,4,5,5,5,1,2,2,1,2,2,2,2,5,5,5,4,1,4,5,5,2,2,2,1,1,2,2,2,2,2,2,1,1,2,41,1,10,11,6,3
1,4,4,4,4,4,4,3,4,5,4,4,4,2,4,4,4,4,4,4,5,5,5,1,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,2,2,7,1,2,11, ,2,9,2,6,3
1,4,2,1,4,4,5,1,1,5,4,2,5,4,1,5,2,5,4,2,5,5,5,2,2,2,2,2,2,2,2,5,5,1,5,2,5,5,5,1,2,2,1,1,2,2,2,2,2,2,1,1,2, ,1,10,11,6,1
1,4,4,4,4,2,4,3,4,3,4,4,3,4,3,2,4,3,4,4,3,3,3,2,2,2,2,1,2,2,1,4,3,3,4,4,4,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,34,1,9,13,6, 
1,5,4,3,5,5,4,1,2,5,4,5,5,4,5,5,5,5,5,4,4,4,4,2,2,2,1,2,2,2,2,5,5,2,4,2,5,5,5,2,2,2,1,1,2,2,1,2,2,2,1,1,2,7,1,9,5,6,3
1,5,5,5,5,5,5,2,2,5,5,1,4,1,4,4,4,4,5,5,5,5,5,1,1,2,2,1,2,2,2,5,5,4,5,4,5,5,5,2,1,2,2,2,2,2,2,1,2,7,3,2,11, ,2,10,2,6,2
1,4,4,2,2,2,1,4,4,2,1,5,2,1,2,2,4,2,5,4,4,4,5,2,2,2,2,2,2,2,2,5,4,4,4,2,4,5,4,2,2,2,2,2,2,1,2,2,2,7,2,2,11, ,4,9,5,7,3
1,5,5,5,5,3,4,3,3,5,4,5,5,5,5,3,5,3,4,1,4,5,5,2,2,2,2,2,1,2,2,2,5,4,2,4,5,5,5,2,2,2,1,2,2,2,2,2,1,2,1,1,2,6,1,4,8,7,3
1,4,5,4,5,5,4,2,3,5,2,1,1,1,1,1,4,1,1,1,4,5,4,2,2,2,1,1,2,2,2,5,5,4,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,30,1,4,14,8,3
1,3,3,4,3,2,3,2,2,3,2,2,2,2,2,2,2,2,4,4,3,4,4,2,2,2,2,1,2,2,1,4,4,3,4,3,4,4,4,2,1,2,2,2,2,2,2,2,2,7,2,2,11, ,2,10,17,8,3
1,5,5,5,5,5,5,2,2,5,5,5,5,2,4,4,5,5,5,3,4,4,5,2,2,2,2,2,1,2,2,5,2,2,5,2,5,5,5,2,2,2,2,2,2,2,1,2,2,2,3,1,2,6,4,9,5,8,2
1,5,3,3,4,2,4,5,5,5,5,4,4,1,1,1,5,3,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,5,5,3,5,5,5,2,2,2,2,1,2,2,2,2,2,2,2,1,2,41,1,4,17,8,2
1,5,5,5,4,4,4,3,4,5,4,3,3,4,3,3,4,4,4,4,5,5,5,2,2,2,2,2,2,2,2,4,4,3,5,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,1,16,8,1
1,4,4,4,3,2,4,3,3,5,4,3,1,1, ,1,1,1,4,3,4,4,4,1,2,2,1,2,2,2,2,4,4,1,4,2,4,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,35,1,4,5,8,3
1,5,5,5,5,4, ,2,2,5,5,2,5,4,5,5,2,4,5,3,4,5,5,2,2,2,2,2,2,2,2,5,5,5,3,2,5,5,5,2,2,2,1,1,2,2,2,2,2,2,1,1,2, ,1,3,5,8, 
1,4,4,4,4,2,4,3,4,4,2,4,3,4,4,2,4,2,4,3,4,4,4,1,2,2,1,2,2,1,2,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,36,5,2,20,8,2
1,3,2,4,3,2,3,2,3,3,2,2,4,4,1,1,2,2,1,1,3,2,1,1,1,1,1,2,2,2,2,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,36,1,7,20,9, 
1,4,4,3,4,3,5,3,4,5,3,4,2,2,4,4,3,3,4,4,4,4,4,2,2,2,1,2,2,2,2,4,5,4,4,5,5,3,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,36,1,2,5,9,1
1,5,4,4,5,3,5,3,5,3,3,4,4,5,5,3,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,4,3,3,4,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,36,1,5,16,9,1
1,4,4,5,5,5,5,3,5,3,1,1,1,1,3,3,5,5,5,4,3,3,3,2,2,2,2,2,2,2,2,5,4,1,4,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,2,17,9,1
1,3,4,4,3,2,2,3,4,3,3,3,4,2,2,2,3,3,4,3,4,3,2,2,2,2,2,2,2,2,2,4,4,2,3,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,5,7,9,1
1,4,4,4,4,4,4,3,4, ,3,3,4,2,4,4,4,4,4,2,4,4,4,1,2,2,1,2,1,2,1,4,4,2,4,4,3,4,4,2,2,2,2,1,2,2,2,2,1,2, ,1,2,36,1,10,8,9,3
1,3,3,4,4,4,4,3,4,4,4,2,3,3,1,1,3,3,4,4,4,4,3,2,1,2,1,2,2,2,2,4,5,5,4,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,32,1,3,2,9,3
1,4,4,4,5,4,5,3,5,4,2,2,2,1,2,2,4,2,3,2,5,2,4,2,2,2,2,2,2,2,2,2,2,1,4,2,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,5,7,9,1
1,4,5,4,4,4,4,2,3,2,1,3,3,3,3,3,3,3,5,5,4,4,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,3,2,38, ,1,5,7,9,1
1,5,5,4,3,2,4,3,4,3,1,1,1,3,1,1,4,3,4,3,5,5,5,1,2,1,1,1,2,1,2,3,3,3,4,3,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2, ,1,1,17,9, 
1,4,2,1,2,1,2,1,1,3,1,1,1,1,3,1,1,1,4,4,5,5,5,1,2,2,1,2,2,2,2,5,5,4,4,1,5,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,31,1,10,10,9,3
1,4,3,2,3,2,4,3,3,4,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,2,1,2,2,2,2,5,5,4,4,1,5,5,5,1,2,2,2,2,2,2,1,2,2,2,2,1,2,36,1,3,8,9,3
1,4,3,3,4,2,3,3,3,5,4,2,2,2,2,2,2,2,5,4,4,4,4,2,2,2,1,2,2,2,2,5,4,3,4,4,4,5,4,2,2,2,2,2,2,1,2,2,2,2,3,1,2,36,2,10,8,9,2
1,4,4,4,4,3,3,2,2,2,3,1,1,2,4,3,3,2,2,2,5,2,5,2,1,1,2,2,2,1,2,4,4,2,4,2,2,4,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,4,9, 
1,4,4,4,2,1,3,3,3,4,2,2,1,1,2,1,3,2,4,4,3,3,4,1,2,2,2,1,2,2,2,4,4,4,5,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,1,2,32,1,3,8,9,3
1,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,3,8,9,3
1,4,2,4,4,2,3,3,2,4,3,4,2,1,2,1,4,2,4,3,3,3,3,1,2,1,1,2,2,2,2,3,2,2,4,2,3,5,4,2,2,2,2,2,2,1,1,2,2,2,2,1,2,22,1,3,14,9,2
1,5,4,4,2,2,4,2,2,4,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2,2,1,2,2,2,2,4,4,4,3,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,32,1,10,5,9,3
1,2,1,1,3,3,4,1,3,3,1,1,1,1,1,1,1,1,3,3,4,4,4,1,2,2,1,1,2,1,2,3,4,3,3,2,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,22,1,3,2,9,3
1,2,2,2,2,2,2,2,2,4,2,1,1,1,2,1,2,1,5,4,5,5,5,1,2,2,1,1,2,2,2,5,5,4,3,2,5,5,5,2,2,2,2,2,2,2,2,1,1,2,2,1,2,49,1,4,10,9,2
1,4,4,4,5,5,4,3,4,5,4,5,5,4,5,4,5,5,3,3,4,3,4,1,2,2,1,1,2,2,2,4,4,3, , ,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,7,1,4,8,9,3
1,4,2,2,1,1,1,2,2,5,4,2,3,1,2,1,2,3,5,4,4,2,5,2,2,2,2,2,2,2,2,5,4,4,4,2,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,32,1,10,1,9,1
1,2,1,1,4,1,4,2,3,5,5,4,1,1,4,1,5,2,5,4,5,5,5,1,1,2,1,2,2,2,2,5,5,2,4,1,5,5,5,2,2,2,2,1,1,2,2,2,1,2,1,1,2,49,1,2,7,9,1
1,5,4,1,4,2,4,1,4,2,1,1,1,1,4,2,4,2,2,4,5,5,5,2,1,2,2,2,2,2,2,4,5,4,5,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,32,1,2,4,9,1
1,4,4,4,4,4,4,4,4,5,5,4,4,4,4,2,5,5,2,1,4,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,47,1,4,17,9,3
1,4,3,3,4,4,4,3,3,5,3,4,4,3,1,1,2,2,4,4,4,4,4,1,2,2,1,2,2,2,1,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,1,2,2,2,1,1,2,56,1,1,5,9,3
1,4,4,4,4,4,4,3,3,4,3,4,2,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,1,2,1,4,3,1,4,2,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,36,1,5,8,9,1
1,4,4,4,4,1,4,2,2,4,2,2,1,1,1,1,1,1,3,3,4,4,4,1,1,2,1,2,2,2,2,4,5,4,2,2,5,4,3,2,2,2,1,2,2,2,2,1,2,2,2,1,2,26,1,2,5,9,1
1,2,2,2,2,1,2,1,2,4,4,2,1,1,4,2,4,2,5,5,4,4,4,1,1,2,1,2,2,2,2,5,5,4,4,3,5,5,5,1,1,2,1,1,1,1,2,2,2,2,1,1,2,19,1,10,5,9, 
