Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory,,counter,
1,5,5,5,4,4,5,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,2,1,2,2,2,2,2,2,5,5,4,4,4,5,5,5,2,2,2,2,2,2,1,2,2,2,6,NA,2,26,NA,NA,3,14,3,1,,93,"1,  6, 2, 1,"
1,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,4,1,1,1,1,2,2,2,1,2,1,2,2,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,42,NA,5,9,6,3,3,,94,"1,  2, 1, 3,"
1,2,4,3,4,4,3,2,4,5,2,2,2,3,2,2,4,4,5,4,4,5,4,1,1,2,2,2,2,2,2,5,5,4,2,4,5,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,53,NA,4,5,5,3,1,,95,"1,  2, 1, 1,"
1,5,4,3,3,4,5,3,3,5,3,1,3,2,1,1,3,2,4,4,5,5,5,2,2,1,1,1,2,2,1,5,4,3,4,3,4,2,3,2,2,2,2,2,2,1,2,2,2,3,2,2,38,NA,1,2,9,3,1,,96,"1,  3, 2, 1,"
1,5,5,5,4,3,4,NA,4,5,4,3,2,4,4,2,3,2,5,4,3,4,4,2,2,2,2,2,2,1,2,4,5,5,3,4,5,5,4,2,2,2,2,2,2,1,1,2,2,2,2,1,33,NA,1,9,8,3,2,,97,"1,  2, 1, 2,"
1,4,4,4,3,3,3,3,3,3,2,4,4,2,1,1,3,3,5,5,4,4,4,1,2,2,1,2,2,2,2,5,4,3,3,NA,4,3,5,2,2,2,2,2,2,2,2,1,2,3,2,2,38,NA,1,3,8,3,1,,98,"1,  3, 2, 1,"
1,3,3,3,3,2,2,3,3,5,NA,2,2,2,1,1,2,2,4,3,4,4,4,1,2,2,1,2,2,2,2,5,5,3,3,5,5,4,5,2,2,2,2,2,2,2,2,2,1,7,2,2,123,NA,2,10,8,3,1,,99,"1,  7, 2, 1,"
1,5,5,1,4,1,4,1,4,5,5,2,3,2,2,3,4,3,5,3,4,2,4,1,2,2,2,2,2,1,1,5,5,4,4,2,3,5,5,2,2,2,2,2,2,2,1,2,2,3,2,2,80,NA,1,9,18,3,1,,100,"1,  3, 2, 1,"
1,5,4,NA,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,54,1,5,10,3,1,,101,"1,  2, 1, 1,"
1,2,3,3,2,2,4,3,3,4,3,1,1,1,1,1,1,1,2,2,4,4,4,2,2,2,1,2,1,2,2,5,4,2,4,4,4,5,5,2,2,2,2,1,2,2,2,2,2,2,2,1,2,56,1,3,5,3,NA,,102,"1,  2, 1, NA,"
1,5,NA,4,4,4,5,2,3,3,4,1,1,1,4,1,1,1,5,5,5,5,5,1,2,2,2,1,2,2,2,5,5,5,5,3,5,4,4,2,2,2,2,2,2,2,2,1,2,3,1,2,121,NA,1,7,16,3,1,,103,"1,  3, 2, 1,"
1,4,4,4,4,3,4,3,4,4,3,3,2,2,2,2,2,2,4,3,5,5,5,1,2,2,1,2,2,2,2,5,5,5,4,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,33,NA,1,3,20,3,3,,104,"1,  2, 1, 3,"
1,4,5,5,5,5,4,4,2,5,5,5,4,4,5,3,4,3,2,2,2,2,5,2,2,2,2,2,2,2,2,5,5,5,1,4,5,5,3,1,2,2,2,2,2,2,1,2,2,2,1,1,2,7,4,9,1,3,3,,105,"1,  2, 1, 3,"
1,4,4,2,4,2,4,2,2,4,2,2,4,2,3,3,3,4,4,3,2,4,4,1,1,2,1,2,2,2,1,5,5,3,5,3,5,5,5,2,2,2,2,2,1,1,1,2,2,4,2,2,68,NA,2,10,8,3,2,,106,"1,  4, 2, 2,"
1,5,2,4,4,4,4,5,2,NA,4,5,5,4,4,4,4,4,5,5,4,5,2,1,2,2,1,2,2,2,2,5,4,4,4,5,5,5,5,2,2,2,2,2,1,2,2,2,2,5,1,2,55,NA,2,9,1,3,2,,107,"1,  5, 2, 2,"
1,2,4,NA,1,5,2,1,2,4,1,2,2,1,1,2,1,2,4,2,5,4,4,1,1,2,1,1,2,2,1,5,4,NA,4,4,2,5,4,2,2,2,2,2,2,2,2,1,2,2,3,1,42,NA,1,5,5,3,1,,108,"1,  2, 1, 1,"
1,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,5,3,3,4,2,1,2,1,1,2,2,2,5,5,5,5,4,5,5,3,2,2,2,2,2,2,1,2,2,2,NA,1,NA,NA,NA,1,9,8,3,NA,,109,"1,  NA, NA, NA,"
1,3,3,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,5,5,4,5,3,1,2,2,1,2,2,2,1,5,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,3,3,2,38,NA,1,6,8,3,1,,110,"1,  3, 2, 1,"
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,3,2,2,80,NA,1,4,1,3,NA,,111,"1,  3, 2, NA,"
1,5,4,4,5,3,3,2,3,5,3,2,1,1,5,1,1,1,4,3,5,4,2,1,2,2,1,2,2,2,2,4,5,4,5,3,5,5,5,2,2,2,2,2,2,2,1,2,2,4,2,2,86,NA,1,9,5,3,2,,112,"1,  4, 2, 2,"
1,3,3,4,5,5,5,2,5,3,2,5,5,4,3,3,5,5,5,5,5,5,5,2,2,2,2,1,2,2,2,5,5,5,5,5,5,4,4,2,2,2,2,2,2,1,2,2,2,3,2,2,176,1,1,5,10,3,1,,113,"1,  3, 2, 1,"
1,4,4,4,2,2,2,2,2,3,3,2,1,1,2,2,2,1,2,2,3,4,4,2,2,2,2,1,2,2,1,4,3,3,3,2,3,3,4,2,2,2,2,2,2,1,1,2,2,5,2,2,60,NA,1,2,10,3,2,,114,"1,  5, 2, 2,"
1,4,4,4,5,4,3,4,4,4,3,1,1,1,3,1,1,2,4,4,4,5,3,2,2,2,1,2,2,1,2,4,4,5,1,4,5,5,5,2,2,2,2,2,2,2,2,2,2,4,2,2,86,NA,1,9,18,3,2,,115,"1,  4, 2, 2,"
1,4,NA,2,2,4,2,NA,NA,4,2,4,4,4,3,3,3,3,4,4,4,3,3,2,2,2,1,2,2,2,2,4,5,4,4,3,4,5,5,2,2,2,2,2,2,2,1,2,2,4,1,2,181,NA,1,3,1,3,2,,116,"1,  4, 2, 2,"
1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,5,4,2,2,2,1,2,2,1,1,5,4,2,4,4,4,5,4,2,2,2,2,2,2,1,2,2,2,3,2,2,135,NA,1,2,8,3,1,,117,"1,  3, 2, 1,"
1,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,5,1,5,5,5,5,2,2,2,2,2,2,2,2,1,2,3,NA,2,80,NA,5,9,8,3,3,,118,"1,  3, 2, 3,"
1,4,4,3,4,3,3,NA,NA,5,5,5,3,2,1,1,3,2,5,4,3,4,3,2,2,2,2,2,2,2,2,5,3,5,4,3,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,142,NA,1,4,10,3,3,,119,"1,  4, 2, 3,"
1,4,4,3,4,4,3,2,3,3,1,4,3,1,2,2,3,2,4,3,5,4,4,1,2,2,1,2,1,1,1,4,4,1,4,5,4,4,4,2,2,2,2,2,2,2,1,2,2,4,2,2,142,NA,1,4,5,3,3,,120,"1,  4, 2, 3,"
1,4,3,3,4,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,5,5,2,3,3,4,5,3,2,2,2,2,2,2,2,1,2,2,4,2,2,59,NA,1,9,14,3,NA,,121,"1,  4, 2, NA,"
1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,2,2,1,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,3,2,2,38,NA,1,10,8,3,1,,122,"1,  3, 2, 1,"
1,5,3,3,3,1,5,1,2,4,1,3,2,1,1,1,5,1,4,4,5,5,5,1,2,2,2,1,2,2,2,5,5,5,3,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,11,1,4,2,3,3,,123,"1,  2, 1, 3,"
1,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,1,2,2,2,2,5,5,NA,NA,5,NA,5,5,1,2,2,2,2,2,2,2,2,2,4,2,2,181,NA,1,9,7,3,3,,124,"1,  4, 2, 3,"
1,4,4,4,5,4,4,NA,4,4,2,2,3,3,1,1,3,3,4,3,2,3,3,1,2,2,1,2,2,2,2,5,5,3,5,4,3,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,181,NA,1,3,7,3,1,,125,"1,  4, 2, 1,"
1,5,5,5,5,5,5,4,4,5,4,5,5,4,4,4,5,5,5,4,5,5,5,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,1,2,2,2,4,2,2,70,NA,1,9,8,3,2,,126,"1,  4, 2, 2,"
1,2,2,2,4,4,5,5,5,3,2,1,1,1,1,1,1,1,5,5,1,1,5,2,2,2,2,2,2,2,2,5,3,3,4,5,5,5,5,2,2,2,2,2,2,2,1,2,1,4,2,2,161,NA,1,4,5,3,2,,127,"1,  4, 2, 2,"
1,4,4,3,3,2,5,3,3,5,3,2,2,2,2,2,2,2,5,4,3,3,4,2,2,2,2,2,2,2,2,5,5,4,5,4,5,5,5,2,2,2,2,2,2,2,1,2,2,4,2,2,181,NA,1,4,8,3,1,,128,"1,  4, 2, 1,"
1,3,3,3,3,3,3,3,3,4,3,4,4,5,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,4,4,3,4,3,5,4,3,1,2,2,2,2,2,2,2,2,2,4,1,2,181,NA,1,7,8,3,2,,129,"1,  4, 2, 2,"
1,4,3,4,4,2,4,3,3,5,4,2,2,1,2,1,2,2,5,5,4,3,4,1,2,2,1,2,2,2,2,4,5,4,4,4,4,5,4,2,2,2,2,2,2,2,2,2,1,4,2,2,50,NA,1,4,18,3,3,,130,"1,  4, 2, 3,"
1,2,4,3,3,1,4,2,2,4,2,1,1,2,1,1,3,1,4,3,5,5,5,2,1,2,1,2,1,2,2,4,5,2,4,5,5,5,5,2,2,2,2,1,2,2,2,2,2,2,2,1,2,17,1,2,8,3,1,,131,"1,  2, 1, 1,"
1,4,4,3,3,4,4,4,4,5,3,3,5,2,3,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,2,2,2,2,2,1,2,1,2,2,2,3,1,2,25,1,5,17,3,1,,132,"1,  2, 1, 1,"
1,2,2,4,4,2,3,1,2,2,3,4,3,2,2,2,2,2,5,4,2,2,2,1,2,2,2,1,2,2,2,5,5,4,4,3,4,5,4,2,2,2,2,2,2,1,1,2,2,4,2,2,142,NA,1,3,5,4,3,,133,"1,  4, 2, 3,"
1,3,2,2,2,4,3,2,2,5,2,2,4,2,2,4,1,4,5,4,4,4,4,1,2,2,1,1,2,2,2,4,4,4,3,2,4,5,4,2,2,2,2,1,2,2,2,2,2,2,1,1,2,4,2,9,5,4,3,,134,"1,  2, 1, 3,"
1,3,3,3,3,3,3,2,2,4,4,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,2,2,2,2,2,5,5,4,5,3,5,5,5,2,2,2,2,2,2,2,2,2,1,4,2,2,167,NA,1,3,8,4,2,,135,"1,  4, 2, 2,"
1,4,4,4,4,3,4,3,3,4,3,1,1,3,4,3,3,3,4,4,5,5,5,2,2,2,1,1,2,1,2,4,5,4,5,3,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,52,1,2,8,4,1,,136,"1,  2, 1, 1,"
1,5,4,4,5,4,5,4,4,4,3,5,5,4,4,4,5,5,2,2,5,3,5,2,2,2,2,2,2,2,2,4,4,2,5,4,3,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,17,1,4,8,4,3,,137,"1,  2, 1, 3,"
1,4,3,3,4,3,4,3,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,2,2,2,1,2,2,2,2,4,4,3,3,4,4,5,4,2,2,2,2,2,2,2,2,2,2,4,NA,2,12,NA,1,9,8,4,1,,138,"1,  4, 2, 1,"
1,3,3,NA,4,4,4,3,3,4,3,3,3,3,3,2,4,3,4,4,3,3,3,1,2,2,1,2,2,2,2,4,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,1,4,8,4,3,,139,"1,  2, 1, 3,"
1,5,5,5,4,3,4,4,4,5,4,3,3,1,1,1,2,2,4,4,5,3,5,1,1,2,1,2,2,2,2,5,5,5,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,32,1,4,8,4,3,,140,"1,  2, 1, 3,"
1,5,5,2,2,2,2,5,5,5,2,2,2,1,1,1,1,1,2,2,5,4,5,2,1,2,1,1,2,1,2,5,5,4,5,5,5,5,5,2,2,2,2,1,2,2,2,1,2,4,2,2,68,NA,2,9,8,5,1,,141,"1,  4, 2, 1,"
1,2,3,2,4,4,3,1,1,4,1,4,4,1,4,4,4,3,4,4,2,2,3,2,2,2,2,1,2,2,1,5,5,3,4,2,5,5,5,2,2,2,1,1,2,2,2,2,2,2,2,1,2,27,1,8,8,5,3,,142,"1,  2, 1, 3,"
1,4,4,3,4,4,4,2,2,3,2,4,5,2,2,4,3,4,3,2,4,4,4,2,2,2,1,1,2,2,2,4,4,2,4,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,25,1,5,8,5,1,,143,"1,  2, 1, 1,"
1,4,4,2,2,NA,3,2,2,4,5,1,1,2,2,1,1,2,4,4,4,4,4,1,2,2,1,2,2,2,2,5,4,4,4,5,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,161,NA,1,4,1,5,3,,144,"1,  4, 2, 3,"
1,5,4,4,2,2,4,4,3,5,5,2,2,1,1,1,NA,1,4,1,2,2,5,2,2,1,2,2,2,2,2,2,4,4,4,5,NA,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,7,1,9,1,5,2,,145,"1,  2, 1, 2,"
1,4,4,4,4,3,4,3,3,5,5,4,4,2,2,2,2,2,5,5,4,5,4,2,1,2,1,2,2,1,2,5,5,4,4,4,5,4,4,2,2,2,1,2,2,2,1,2,2,2,1,1,2,29,1,2,8,5,1,,146,"1,  2, 1, 1,"
1,5,5,4,5,3,5,3,3,4,1,4,4,1,3,3,5,4,4,3,4,4,5,2,2,2,2,2,2,1,1,4,4,1,4,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,29,2,9,17,5,3,,147,"1,  2, 1, 3,"
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,5,2,2,2,2,2,2,2,2,5,3,3,NA,1,3,3,5,2,2,2,2,2,2,2,2,2,1,2,1,1,2,52,1,3,10,5,2,,148,"1,  2, 1, 2,"
1,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,4,NA,NA,NA,2,2,3,3,2,2,2,2,2,2,2,2,1,3,3,3,4,NA,3,4,4,2,2,2,2,2,2,2,2,1,2,4,1,2,136,NA,1,4,8,5,3,,149,"1,  4, 2, 3,"
1,4,5,4,5,5,5,4,4,5,5,2,2,2,3,1,4,2,2,2,4,4,4,2,2,2,2,2,2,2,2,5,5,2,3,4,5,4,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,32,2,9,5,5,3,,150,"1,  2, 1, 3,"
1,5,4,4,4,2,4,5,5,5,4,5,3,3,5,3,5,2,5,4,4,5,5,2,2,2,2,2,1,2,2,3,2,2,2,3,4,5,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,11,5,NA,,151,"1,  2, 1, NA,"
1,5,5,5,5,5,5,5,5,3,4,5,4,2,3,3,4,4,5,4,4,4,4,1,2,2,2,2,2,1,1,5,4,4,5,5,5,5,5,2,2,2,1,2,2,1,2,2,2,3,2,2,81,NA,2,9,2,5,1,,152,"1,  3, 2, 1,"
1,4,4,3,4,4,3,4,3,4,3,4,4,3,3,3,4,3,4,4,3,3,NA,1,2,2,1,2,2,2,1,4,4,3,3,3,4,4,4,2,2,2,1,2,1,2,2,2,2,2,2,1,2,10,5,10,18,5,3,,153,"1,  2, 1, 3,"
1,4,4,4,4,3,4,3,4,4,4,5,4,3,5,4,5,4,5,5,5,5,5,1,2,2,1,1,1,2,1,5,5,3,4,4,4,5,5,2,2,2,2,2,2,2,1,2,1,2,2,1,2,54,3,10,10,5,2,,154,"1,  2, 1, 2,"
1,4,4,4,5,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,5,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,32,1,4,5,5,3,,155,"1,  2, 1, 3,"
1,5,5,4,4,2,4,3,4,5,4,1,1,1,1,1,1,1,3,2,4,4,4,2,1,2,1,2,2,2,2,5,5,2,5,2,5,5,5,2,2,2,2,2,2,2,1,2,1,2,1,1,2,36,1,10,8,5,1,,156,"1,  2, 1, 1,"
1,3,NA,3,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,2,2,2,1,2,2,2,5,5,3,4,5,5,5,4,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,5,1,5,1,,157,"1,  NA, NA, 1,"
1,2,2,2,2,2,3,2,2,4,3,4,3,3,3,3,3,3,5,5,3,4,3,1,2,2,1,2,2,2,1,5,5,3,3,2,3,4,4,2,2,2,2,2,2,2,1,2,2,3,1,2,38,NA,1,2,8,5,1,,158,"1,  3, 2, 1,"
1,4,4,4,4,4,4,4,4,2,4,2,2,1,1,1,2,1,4,3,2,NA,4,2,2,2,1,2,1,2,2,4,3,1,5,3,4,5,4,2,2,2,2,2,2,2,2,1,2,4,1,2,122,NA,1,3,5,5,NA,,159,"1,  4, 2, NA,"
1,2,2,5,3,3,3,4,3,NA,4,4,4,5,3,3,5,5,4,5,4,4,4,2,2,2,2,2,2,1,2,5,5,4,NA,5,5,5,5,1,2,2,2,2,1,1,1,2,2,4,1,2,142,NA,4,3,11,6,3,,160,"1,  4, 2, 3,"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,2,3,1,2,38,49,1,3,1,6,NA,,161,"1,  3, 2, NA,"
1,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,4,5,4,4,1,1,2,2,2,2,2,2,5,5,4,4,4,5,5,5,2,2,2,2,2,1,2,2,2,2,3,2,2,38,NA,1,4,5,6,2,,162,"1,  3, 2, 2,"
1,5,4,4,4,4,5,4,4,5,4,4,4,3,2,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,5,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,3,3,2,172,NA,1,5,11,6,1,,163,"1,  3, 2, 1,"
1,4,4,3,2,1,4,3,3,5,4,5,5,5,4,4,5,5,4,4,5,5,5,1,2,1,1,2,2,2,2,5,4,2,4,5,5,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,23,2,9,8,6,2,,164,"1,  2, 1, 2,"
1,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,4,4,2,2,2,1,2,2,1,2,2,2,2,4,3,2,5,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,35,1,8,8,6,1,,165,"1,  2, 1, 1,"
1,2,4,5,5,3,4,3,4,5,4,1,1,1,1,1,1,1,5,5,4,5,4,1,2,2,1,2,2,2,1,5,5,4,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,4,3,2,86,NA,1,10,5,6,1,,166,"1,  4, 2, 1,"
1,5,4,4,5,4,5,3,3,5,4,5,4,3,5,4,5,4,5,4,4,4,4,2,2,2,1,2,2,2,2,5,5,5,3,3,5,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,2,6,1,5,8,6,1,,167,"1,  2, 1, 1,"
1,3,3,3,4,4,4,2,2,5,4,2,2,1,1,1,2,2,4,4,5,5,5,2,2,2,1,2,2,2,2,4,4,3,5,1,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,23,1,3,8,6,2,,168,"1,  2, 1, 2,"
1,5,4,3,4,2,4,2,3,5,3,2,3,2,3,4,3,3,4,3,5,4,4,1,2,2,1,2,2,2,2,4,3,1,3,4,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,48,1,9,8,6,3,,169,"1,  2, 1, 3,"
1,3,3,3,2,2,3,2,3,4,3,2,2,1,1,2,1,2,5,4,5,5,4,1,2,2,1,2,2,2,2,5,5,4,3,2,4,4,4,2,2,2,2,2,2,2,1,1,2,4,2,2,68,NA,1,4,1,6,2,,170,"1,  4, 2, 2,"
1,2,2,3,3,3,2,2,2,4,2,4,4,1,1,1,2,2,5,5,4,5,5,2,2,1,2,2,1,2,1,5,4,2,4,1,4,5,4,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,5,5,6,1,,171,"1,  2, 1, 1,"
1,4,3,3,5,5,5,2,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,3,1,33,NA,1,5,8,6,1,,172,"1,  2, 1, 1,"
1,4,4,4,4,3,4,3,4,5,4,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,1,1,2,1,2,4,4,4,3,3,4,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,35,1,4,7,6,2,,173,"1,  2, 1, 2,"
1,4,4,4,4,2,4,2,4,4,2,4,2,2,2,2,2,2,5,5,4,4,4,1,2,2,2,1,2,2,1,5,5,4,3,4,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,33,NA,1,5,5,6,1,,174,"1,  2, 1, 1,"
1,5,4,4,5,4,5,3,3,4,2,1,1,1,4,2,4,4,5,5,5,4,5,1,2,2,1,1,2,1,1,5,5,3,5,4,4,5,5,2,2,2,2,1,1,1,2,2,2,2,2,1,2,20,1,2,19,6,1,,175,"1,  2, 1, 1,"
1,4,4,4,4,4,4,4,2,4,4,4,5,2,2,4,5,3,3,2,5,5,4,2,2,1,2,2,1,2,2,4,5,5,5,3,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,3,8,1,6,1,,176,"1,  2, 1, 1,"
1,4,2,2,4,2,3,1,1,4,3,4,4,4,4,4,4,4,5,4,2,3,2,2,2,1,2,2,2,2,2,4,5,5,3,2,5,3,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,34,1,4,5,6,3,,177,"1,  2, 1, 3,"
1,4,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,5,4,4,4,3,1,2,2,1,2,2,2,2,5,5,5,3,2,NA,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,49,1,3,4,6,1,,178,"1,  2, 1, 1,"
1,4,4,4,4,4,4,3,4,5,5,4,4,3,4,2,4,4,5,4,4,5,4,2,2,2,2,2,2,2,2,5,5,4,4,4,5,5,4,2,2,2,2,2,2,2,2,1,2,3,1,2,38,NA,1,4,8,6,2,,179,"1,  3, 2, 2,"
1,5,4,2,4,2,5,2,2,5,2,1,1,1,2,1,4,1,5,4,4,5,4,2,2,2,1,2,1,2,2,5,5,1,5,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,39,1,4,2,6,3,,180,"1,  2, 1, 3,"
1,5,5,4,4,4,4,4,3,5,5,5,5,5,4,5,4,5,4,2,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,4,4,5,5,2,2,2,2,2,2,2,1,2,2,2,1,1,2,56,1,7,1,6,3,,181,"1,  2, 1, 3,"
1,2,2,4,5,5,4,3,2,4,4,5,5,4,4,3,5,5,NA,4,5,5,5,2,2,2,2,2,2,2,2,4,4,4,3,1,5,5,5,2,1,2,2,2,2,2,2,2,2,2,3,1,2,35,1,9,4,6,1,,182,"1,  2, 1, 1,"
1,4,3,4,5,5,4,3,4,3,2,5,5,5,5,5,5,5,4,4,2,2,3,2,2,2,2,2,2,2,1,5,4,3,3,4,4,5,4,2,2,1,2,2,1,1,2,2,2,3,1,2,80,NA,2,10,5,6,1,,183,"1,  3, 2, 1,"
1,5,5,5,5,5,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,5,5,5,1,4,5,4,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,4,8,6,3,,184,"1,  2, 1, 3,"
1,5,5,5,5,5,4,2,5,4,3,1,1,1,1,1,1,1,4,2,3,4,4,2,2,2,2,2,2,2,2,5,5,4,3,4,5,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,80,NA,1,3,5,6,2,,185,"1,  3, 2, 2,"
1,3,3,4,4,2,3,2,3,4,3,3,3,1,1,4,5,5,5,5,4,5,4,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,5,2,2,25,NA,1,10,11,6,1,,186,"1,  5, 2, 1,"
1,1,2,2,1,5,5,2,4,5,3,5,3,4,3,3,3,3,5,5,3,4,4,2,1,2,1,2,2,2,2,5,5,5,5,3,5,5,5,2,2,2,2,2,1,1,2,2,2,4,1,2,62,NA,2,10,8,6,3,,187,"1,  4, 2, 3,"
1,5,4,4,2,1,4,4,3,4,4,4,5,4,NA,NA,NA,NA,5,4,4,5,4,2,2,2,2,2,2,2,2,5,4,3,5,4,5,5,5,2,2,2,2,2,2,2,2,2,2,5,2,2,91,NA,2,1,1,6,2,,188,"1,  5, 2, 2,"
1,3,4,4,2,4,5,3,3,5,5,4,4,1,2,2,2,2,5,5,2,2,1,1,2,2,1,2,2,2,2,5,5,5,5,1,5,5,5,2,2,2,2,2,1,1,2,2,2,4,1,2,141,NA,3,9,7,6,3,,189,"1,  4, 2, 3,"
1,2,2,2,2,2,4,2,2,3,3,4,2,2,4,4,4,2,3,3,4,4,5,2,1,2,1,2,2,2,2,4,5,3,4,2,4,5,2,2,2,2,2,2,2,2,2,2,1,4,1,2,62,NA,2,9,1,6,1,,190,"1,  4, 2, 1,"
1,4,4,4,3,NA,5,2,2,4,3,4,3,1,2,3,3,3,4,4,5,5,3,1,1,2,1,1,2,1,2,4,4,3,5,4,4,5,4,2,2,2,2,2,2,2,2,2,1,4,2,2,68,NA,1,4,5,6,2,,191,"1,  4, 2, 2,"
